2021-05-05 03:14,Olivia Rodrigo,drivers license,242013
2021-05-05 03:17,BROCKHAMPTON,SUGAR,204533
2021-05-05 03:20,Bazzi,Young & Alive,160465
2021-05-05 03:23,Marteen,straight to the point,165054
2021-05-05 03:26,LOONA,Butterfly,237756
2021-05-05 03:30,Maroon 5,Whiskey (feat. A$AP Rocky),210422
2021-05-05 03:33,Julia Michaels,What A Time (feat. Niall Horan),173306
2021-05-05 03:37,Pritam,Kabira,5682
2021-05-05 03:37,Roy Woods,Drama (feat. Drake),251859
2021-05-05 03:41,Drake,"Hold On, We're Going Home",227880
2021-05-05 03:44,Post Malone,Circles,215280
2021-05-05 03:47,Charlie Puth,Hard On Yourself,160825
2021-05-05 03:50,Why Don't We,8 Letters,190026
2021-05-05 03:52,Halsey,SUGA's Interlude,110149
2021-05-05 23:41,Olivia Rodrigo,deja vu,215507
2021-05-05 23:42,XXXTENTACION,I Don't Wanna Do This Anymore,87560
2021-05-05 23:45,Harry Styles,Adore You,207133
2021-05-05 23:49,SZA,Broken Clocks,231253
2021-05-05 23:53,Drake,"Hold On, We're Going Home",227880
2021-05-05 23:57,Khalid,Motion,235880
2021-05-06 00:00,blackbear,deadroses,184636
2021-05-06 00:02,Kaash Paige,Love Songs - Bonus,148640
2021-05-06 00:05,The Neighbourhood,You Get Me So High,153000
2021-05-06 00:08,Maty Noyes,lil' bit wrOng,195893
2021-05-06 00:46,Ritviz,Thandi Hawa (Sez on the Beat X Enkore Remix),35557
2021-05-06 03:36,Bell Biv DeVoe,Poison,1269
2021-05-06 03:44,Jaymes Young,Moondust - EP Version,1994
2021-05-06 03:44,Monsta X,Play It Cool,1770
2021-05-06 03:44,keshi,i swear i'll never leave again,1002
2021-05-06 03:44,The Notorious B.I.G.,Big Poppa - 2007 Remaster,338410
2021-05-06 03:44,Ellie Goulding,Beating Heart,309
2021-05-06 03:44,Jeremih,oui,10794
2021-05-06 03:49,Dua Lipa,Levitating (feat. DaBaby),299144
2021-05-06 03:49,Tinashe,No Drama (feat. Offset),2909
2021-05-06 04:39,The Notorious B.I.G.,Big Poppa - 2007 Remaster,272760
2021-05-06 04:43,Billie Eilish,everything i wanted,245425
2021-05-06 04:47,GOT7,Sunrise,211142
2021-05-06 04:50,Bazzi,Alone,196352
2021-05-06 04:53,keshi,over u,179777
2021-05-06 04:57,Cashmere Cat,Quit (feat. Ariana Grande),258188
2021-05-06 05:00,PARTYNEXTDOOR,SPLIT DECISION,186339
2021-05-06 05:04,Lauv,Breathe,237810
2021-05-06 05:07,Billie Eilish,bitches broken hearts,176471
2021-05-06 05:10,Lauv,Feelings,189906
2021-05-06 05:13,88rising,Strange Land,175733
2021-05-06 05:15,5 Seconds of Summer,Lie To Me,150467
2021-05-06 05:19,Chelsea Cutler,Your Shirt,230000
2021-05-06 05:23,blackbear,idfc,245172
2021-05-06 05:26,keshi,if you're not the one for me who is,170766
2021-05-06 05:28,Bazzi,Changed,143022
2021-05-06 05:28,Olivia Rodrigo,drivers license,4219
2021-05-06 05:32,Charlie Puth,Does It Feel,218666
2021-05-06 05:35,Sasha Alex Sloan,Dancing With Your Ghost,197732
2021-05-06 05:39,BENEE,Supalonely,223480
2021-05-06 05:44,Lewis Capaldi,Before You Go,164319
2021-05-06 05:47,Ariana Grande,better off,171333
2021-05-06 05:51,Pritam,Kabira,223459
2021-05-06 05:54,Harry Styles,Adore You,207133
2021-05-06 05:59,Lewis Capaldi,Someone You Loved,87322
2021-05-06 06:03,Camila Cabello,I Have Questions,221881
2021-05-06 06:06,Olivia O'Brien,hate u love u,175466
2021-05-06 06:10,Selena Gomez,Perfect,242640
2021-05-06 06:15,The 1975,Somebody Else,347520
2021-05-06 06:23,Jack & Jack,Closure,97843
2021-05-06 06:26,DJ Khaled,Big Boy Talk (feat. Jeezy & Rick Ross),165870
2021-05-06 06:28,Saweetie,Trick,158869
2021-05-06 06:31,Tyga,Taste (feat. Offset),1620
2021-05-06 06:31,DJ Khaled,For Free (feat. Drake),165126
2021-05-06 06:31,Nicki Minaj,Good Form (feat. Lil Wayne),740
2021-05-06 06:31,Future,Mask Off,830
2021-05-06 06:31,HIGH4 20,HookGA (feat.HWASA Of MAMAMOO),0
2021-05-06 06:31,Rednex,Cotton Eye Joe,940
2021-05-06 06:32,Beyoncé,Crazy In Love (feat. Jay-Z),2010
2021-05-06 06:32,Rae Sremmurd,Throw Sum Mo,1320
2021-05-06 06:32,NCT 127,Cherry Bomb,330
2021-05-06 06:32,Wiz Khalifa,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),42570
2021-05-06 06:32,JAY-Z,Ni**as In Paris,770
2021-05-06 06:32,Eric Bellinger,Focused On You (feat. 2 Chainz),10560
2021-05-06 06:33,Tyga,Ayy Macarena,8200
2021-05-06 06:33,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),1170
2021-05-06 06:33,A.R. Rahman,Fanaa,1220
2021-05-06 06:33,Kent Jones,Don't Mind,36070
2021-05-06 06:33,HyunA,Cause I'm God Girl,650
2021-05-06 06:35,Rihanna,S&M Remix,700
2021-05-06 06:35,Post Malone,Wow.,940
2021-05-06 06:35,Meet Bros Anjjan,"Baby Doll (From ""Ragini Mms 2"")",110
2021-05-06 06:35,MOBB,HIT ME,1520
2021-05-06 06:35,Badshah,Tere Naal Nachna,0
2021-05-06 06:35,SUNMI,Gashina,790
2021-05-06 06:35,Meek Mill,Going Bad (feat. Drake),80
2021-05-06 06:35,Drake,Nice For What,150
2021-05-06 06:35,Salim–Sulaiman,Halla Re,2270
2021-05-06 06:35,Cardi B,I Like It,1130
2021-05-06 06:35,Zack Knight,Bom Diggy,118100
2021-05-06 06:35,The Weeknd,Starboy,680
2021-05-06 06:35,T-Pain,Church (feat. Teddy Verseti),1000
2021-05-06 06:35,Bell Biv DeVoe,Poison,1880
2021-05-06 06:35,Tyga,Bouncin On My D*ck,860
2021-05-06 06:35,Shakira,Hips Don't Lie (feat. Wyclef Jean),0
2021-05-06 06:35,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),4200
2021-05-06 06:35,Lil Uzi Vert,XO Tour Llif3,1140
2021-05-06 06:37,Little Mix,Bounce Back,1250
2021-05-06 06:37,50 Cent,In Da Club,30690
2021-05-06 06:37,Chris Brown,Go Crazy,1010
2021-05-06 06:37,Mumzy Stranger,Jaan Atki,7190
2021-05-06 06:37,Black Eyed Peas,Let's Get It Started - Spike Mix,450
2021-05-06 06:37,Mickey Singh,Phone,1170
2021-05-06 06:37,Sheck Wes,Mo Bamba,77090
2021-05-06 06:37,BIGBANG,FXXK IT,830
2021-05-06 06:37,Yo Yo Honey Singh,"Chaar Botal Vodka (From ""Ragini Mms 2"")",1550
2021-05-06 06:38,Future,Trap Niggas,0
2021-05-06 06:38,6ix9ine,TROLLZ (with Nicki Minaj),920
2021-05-06 06:38,Jackson Wang,Fendiman,530
2021-05-06 06:38,Kanye West,I Love It (& Lil Pump),910
2021-05-06 06:38,4Minute,Crazy,0
2021-05-06 06:38,Fetty Wap,My Way (feat. Monty),800
2021-05-06 06:38,Spice Girls,Wannabe,570
2021-05-06 06:38,Meet Bros Anjjan,Pink Lips,8520
2021-05-06 06:38,DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",970
2021-05-06 06:38,Beyoncé,Diva,17000
2021-05-06 06:38,The Weeknd,Party Monster,1100
2021-05-06 06:38,Cardi B,Bodak Yellow,560
2021-05-06 06:38,Smash Mouth,I'm A Believer - Radio Edit,0
2021-05-06 06:38,Nicki Minaj,Rich Sex (feat. Lil Wayne),10
2021-05-06 06:38,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",970
2021-05-06 06:38,NAV,Some Way,1450
2021-05-06 06:40,YG,"Go Loko (feat. Tyga, Jon Z)",5679
2021-05-06 06:40,swimcoach,u U U U u U did i mfken stutter?,920
2021-05-06 06:40,Gucci Mane,Both (feat. Drake),147813
2021-05-06 06:41,WINNER,REALLY REALLY,270
2021-05-06 06:41,Ark Patrol,Hex,860
2021-05-06 06:41,Yo Yo Honey Singh,Manali Trance,600
2021-05-06 06:41,Himesh Reshammiya,Hookah Bar,790
2021-05-06 06:43,Bhad Bhabie,Gucci Flip Flops (feat. Lil Yachty),151850
2021-05-06 06:44,Cardi B,I Do (feat. SZA),69912
2021-05-06 06:44,Migos,Walk It Talk It,820
2021-05-06 06:44,Travis Scott,SICKO MODE,720
2021-05-06 06:49,Travis Scott,SICKO MODE,312820
2021-05-06 06:54,Migos,Walk It Talk It,276147
2021-05-06 07:40,Badshah,Akh Lad Jaave,10068
2021-05-06 12:35,SG Lewis,All We Have (feat. Lastlings),3114
2021-05-06 12:35,SG Lewis,Back To Earth,3882
2021-05-06 12:35,SG Lewis,Impact (feat. Robyn & Channel Tres),9856
2021-05-06 12:35,SG Lewis,Heartbreak On The Dancefloor (feat. Frances),4927
2021-05-06 12:35,SG Lewis,Fall,1664
2021-05-06 19:59,Shraddha Pandit,Bipasha,8383
2021-05-06 19:59,SG Lewis,Fall,42752
2021-05-06 19:59,Erica Banks,Buss It,3520
2021-05-06 20:02,Olivia O'Brien,Josslyn,189125
2021-05-06 20:10,Madison Beer,Good In Goodbye,1535
2021-05-06 20:10,Chase Atlantic,Swim,187030
2021-05-06 20:13,DEAN,Pour Up,211972
2021-05-06 20:16,City Girls,Act Up,158332
2021-05-06 20:19,Drake,Fake Love,179851
2021-05-06 21:00,Doja Cat,Rules,1630
2021-05-06 21:03,Doja Cat,Addiction,208480
2021-05-06 21:12,Doja Cat,Talk Dirty,3542
2021-05-06 21:15,Doja Cat,Rules,187040
2021-05-06 21:15,Doja Cat,Cyber Sex,6872
2021-05-06 22:39,Doja Cat,Say So,21990
2021-05-07 17:28,Roop Kumar Rathod,Maula Mere Maula,366503
2021-05-07 18:23,Raju Singh,Soniyo,191619
2021-05-07 18:29,William Singe,Pony,121739
2021-05-07 18:31,Tory Lanez,Temperature Rising,136333
2021-05-07 18:35,Tory Lanez,KeeP IN tOUcH (feat. Bryson Tiller),199627
2021-05-07 18:38,Jacquees,Put In Work (with Chris Brown),199897
2021-05-07 18:41,Russ,3AM,200547
2021-05-07 18:45,Doja Cat,Wine Pon You (feat. Konshens),218973
2021-05-07 18:49,Jacquees,You,217386
2021-05-07 18:57,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],222008
2021-05-07 19:01,August Alsina,Been Around The World,202893
2021-05-07 19:05,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",296011
2021-05-07 19:10,August Alsina,Porn Star,277826
2021-05-07 19:15,Drake,Not You Too (feat. Chris Brown),269680
2021-05-07 19:28,Bryson Tiller,Don't,198293
2021-05-07 19:31,Tank,I Don't Think You're Ready,163506
2021-05-07 19:33,Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),180866
2021-05-07 19:37,Kehlani,Nights Like This (feat. Ty Dolla $ign),201787
2021-05-07 19:41,Tinashe,Aquarius,235093
2021-05-07 19:44,Sabrina Claudio,Belong to You (feat. 6LACK),185617
2021-05-07 20:02,Shreea Kaul,Lust,98144
2021-05-08 02:46,ELIO,hurts 2 hate somebody (with Chase Atlantic & No Rome),99687
2021-05-08 02:52,ELIO,hurts 2 hate somebody (with Chase Atlantic & No Rome),3509
2021-05-08 02:53,Summer Walker,All Pride Aside with Summer Walker,11040
2021-05-08 02:56,Cheat Codes,Lean On Me,5055
2021-05-08 02:56,Summer Walker,Come Thru (with Usher),181013
2021-05-08 02:56,Russ,SMALL TALK,5408
2021-05-08 02:56,Lil Baby,On Me (Remix) (with Megan Thee Stallion),12592
2021-05-08 02:58,Summer Walker,Girls Need Love,140760
2021-05-08 03:02,SZA,Broken Clocks,231253
2021-05-08 03:13,Trey Songz,Circles,257385
2021-05-08 03:17,Russ,3AM,231063
2021-05-08 03:20,Kali Uchis,fue mejor,228602
2021-05-08 03:24,DaniLeigh,Easy,186586
2021-05-08 03:28,Vedo,Girls Need Love (V-Mix),290979
2021-05-08 03:31,Tory Lanez,Temperature Rising,136333
2021-05-08 03:33,Sabrina Claudio,Belong to You (feat. 6LACK),1216
2021-05-08 03:33,Bryson Tiller,Don't,125756
2021-05-08 03:33,Vedo,Shot Clock (V-Mix),970
2021-05-08 03:37,Missy Elliott,DripDemeanor (feat. Sum1),266033
2021-05-08 04:15,The Weeknd,Shameless,174217
2021-05-08 04:21,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",313412
2021-05-08 04:21,Kehlani,F&MU,2858
2021-05-08 04:21,Stwo,Neither Do I,10742
2021-05-08 04:25,The Neighbourhood,Daddy Issues,260173
2021-05-08 04:55,Jacquees,Put In Work (with Chris Brown),199897
2021-05-08 04:57,Doja Cat,Wine Pon You (feat. Konshens),2208
2021-05-08 04:57,Jhené Aiko,P*$$Y Fairy (OTW),119499
2021-05-08 04:59,Rita Ora,Body on Me (feat. Chris Brown),100746
2021-05-08 18:38,Rita Ora,Body on Me (feat. Chris Brown),5493
2021-05-08 18:39,August Alsina,Been Around The World,52234
2021-05-08 18:42,Chris Brown,Under The Influence,184613
2021-05-08 18:42,Justin Bieber,Come Around Me,2656
2021-05-08 18:42,Drake,Not You Too (feat. Chris Brown),938
2021-05-08 18:42,SoMo,Make Up Sex,714
2021-05-08 18:42,cøzybøy,feeling down,1802
2021-05-08 18:43,EXID,Velvet [LE Solo],30560
2021-05-08 18:47,Trey Songz,Rain (feat. Swae Lee),251324
2021-05-08 20:02,Rain,MAGNETIC (Feat. Jackson Wang),56681
2021-05-08 23:48,The Notorious B.I.G.,Big Poppa - 2007 Remaster,109589
2021-05-09 00:29,KANG DANIEL,2U,57790
2021-05-09 03:05,Silver,Wham Bam Shang-A-Lang,7125
2021-05-09 03:05,Taylor Swift,Welcome To New York,1365
2021-05-09 03:07,Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",362
2021-05-09 03:07,Disclosure,Latch,938
2021-05-09 03:07,Doja Cat,Juicy,94101
2021-05-09 03:07,PLVTINUM,Hit My Line,1418
2021-05-09 03:08,BTS,Mikrokosmos,288
2021-05-09 03:08,Juice WRLD,Fast,0
2021-05-09 03:08,Jaden,Again,0
2021-05-09 03:08,Phora,Fake Smiles,1365
2021-05-09 03:08,Jay Park,RUN IT,618
2021-05-09 03:08,Sid Sriram,Mella Mellagaa,309
2021-05-09 03:08,BAEKHYUN,Diamond,927
2021-05-09 03:08,Big Sean,Lithuania (feat. Travis Scott),928
2021-05-09 03:08,Cash Cash,Take Me Home (feat. Bebe Rexha),138
2021-05-09 03:08,Maroon 5,Whiskey (feat. A$AP Rocky),0
2021-05-09 03:08,Drake,Girls Love Beyoncé (feat. James Fauntleroy),853
2021-05-09 03:08,Russ,3AM,1002
2021-05-09 03:08,Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",70357
2021-05-09 03:08,Ella Mai,Trip,1024
2021-05-09 03:08,Mariah Carey,GTFO,2325
2021-05-09 03:08,Dixie,Be Happy - Remix,586
2021-05-09 03:08,Disclosure,Latch,607
2021-05-09 03:08,Childish Gambino,Summertime Magic,0
2021-05-09 03:08,Christopher Wilde,Hero (Unplugged),1151
2021-05-09 03:08,Trey Songz,Bottoms Up (feat. Nicki Minaj),906
2021-05-09 03:08,Mirei,Take Me Away,0
2021-05-09 03:08,Jack & Jack,Tension,3647
2021-05-09 03:08,Niki & Gabi,hair tie,810
2021-05-09 03:08,BTS,Anpanman,661
2021-05-09 03:08,Bazzi,Alone,1258
2021-05-09 03:08,Jack Ü,Where Are Ü Now (with Justin Bieber),0
2021-05-09 03:08,DEAN,Howlin' 404,512
2021-05-09 03:08,5 Seconds of Summer,Youngblood,842
2021-05-09 03:09,Sik-K,RING RING,0
2021-05-09 03:09,BTS,So What,0
2021-05-09 03:09,Troye Sivan,YOUTH,0
2021-05-09 03:09,Chris Brown,Back To Sleep REMIX (feat. Usher & ZAYN),0
2021-05-09 03:09,The PropheC,Alone,0
2021-05-09 03:09,ODESZA,Without You,1226
2021-05-09 03:09,5 Seconds of Summer,Lie To Me,0
2021-05-09 03:09,Camila Cabello,Liar,832
2021-05-09 03:09,AlunaGeorge,You Know You Like It,565
2021-05-09 03:09,VAV,Spotlight,0
2021-05-09 03:09,Jay Park,Fade Away,1173
2021-05-09 03:09,blackbear,DOWN,0
2021-05-09 03:09,Beyoncé,Diva,800
2021-05-09 03:09,Bryson Tiller,Intro (Difference),3530
2021-05-09 03:09,Bryson Tiller,Intro (Difference),703
2021-05-09 03:09,Jason Derulo,Mamacita (feat. Farruko),1002
2021-05-09 03:09,Troy,"Breaking Free - From ""High School Musical""/Soundtrack Version",0
2021-05-09 03:09,Beyoncé,***Flawless (feat. Chimamanda Ngozi Adichie),0
2021-05-09 03:09,GSoul,우리 이젠 어디로 Where Do We Go From Here,42
2021-05-09 03:09,MOMOLAND,BBoom BBoom,0
2021-05-09 03:09,Yooth,12345,746
2021-05-09 03:09,PARTYNEXTDOOR,Thirsty,27541
2021-05-09 03:09,BTS,Intro : Persona,1461
2021-05-09 03:09,Dynamicduo,Eat Pray Love,949
2021-05-09 03:09,NIKI,Selene,991
2021-05-09 03:09,One Direction,Right Now,0
2021-05-09 03:09,Tobtok,Fast Car (feat. River),1237
2021-05-09 03:10,Dua Lipa,Levitating (feat. DaBaby),9343
2021-05-09 03:10,Martin Garrix,Scared to Be Lonely,2624
2021-05-09 03:10,Bazzi,Gone,170
2021-05-09 03:10,The PropheC,Alone,1183
2021-05-09 03:10,Eric Nam,Good For You,576
2021-05-09 03:10,Wiz Khalifa,Something New (feat. Ty Dolla $ign),650
2021-05-09 03:10,Chris Brown,Go Crazy,960
2021-05-09 03:10,Ariana Grande,Knew Better / Forever Boy,20095
2021-05-09 03:10,guccihighwaters,oh fuck i'm drunk,1056
2021-05-09 03:11,Steve Aoki,All Night,831
2021-05-09 03:11,Taylor Swift,22,309
2021-05-09 03:11,BROODS,Bridges,0
2021-05-09 03:11,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",224
2021-05-09 03:11,ONG SEONG WU,Heart Sign (Prod. Flow Blow),554
2021-05-09 03:11,Alka Yagnik,Daiya Daiya Daiya Re,565
2021-05-09 03:11,Alka Yagnik,Daiya Daiya Daiya Re,12160
2021-05-09 03:11,Bazzi,Gone,640
2021-05-09 03:11,Bryson Tiller,For However Long,5376
2021-05-09 03:11,will.i.am,Scream & Shout,341
2021-05-09 03:11,Jack & Jack,California,1109
2021-05-09 03:11,KEY,Forever Yours,255
2021-05-09 03:11,Zedd,The Middle,10
2021-05-09 03:11,MARINA,How to Be a Heartbreaker,895
2021-05-09 03:11,Wiz Khalifa,Something New (feat. Ty Dolla $ign),35040
2021-05-09 03:11,DJ Khaled,Wish Wish (feat. Cardi B & 21 Savage),725
2021-05-09 03:11,DJ Khaled,Wish Wish (feat. Cardi B & 21 Savage),1365
2021-05-09 03:11,Lucy Hale,Run This Town,160
2021-05-09 03:11,Bassnectar,Speakerbox (feat. Lafa Taylor),0
2021-05-09 03:11,Ariana Grande,obvious,8917
2021-05-09 03:12,Pritam,Malang,181
2021-05-09 03:12,Bryson Tiller,Next To You,54229
2021-05-09 03:12,Major Lazer,Light It Up - Remix,21
2021-05-09 03:12,Troye Sivan,TALK ME DOWN,0
2021-05-09 03:12,KANG DANIEL,Color,0
2021-05-09 03:13,Victoria Duffield,Paper Planes,3210
2021-05-09 03:13,Jaden,Young In Love,416
2021-05-09 03:13,Christopher Wilde,Hero,778
2021-05-09 03:13,Yaeji,Passionfruit,1045
2021-05-09 03:13,Stunt DeGrate,Stunt N' Dozier Mix 2,34602
2021-05-09 03:13,Jus2,LONG BLACK,1023
2021-05-09 03:13,BLACKPINK,Don't Know What To Do,2496
2021-05-09 03:13,Jessi,Gucci,597
2021-05-09 03:13,Lil Tecca,Ransom,2229
2021-05-09 03:13,Akon,I Wanna Love You,480
2021-05-09 03:13,G-Eazy,Hate The Way (feat. blackbear),32
2021-05-09 03:13,CIX,Movie Star,565
2021-05-09 03:13,Years & Years,"Meteorite - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",0
2021-05-09 03:13,Red Velvet,Time To Love,661
2021-05-09 03:13,Bruno Mars,Chunky,917
2021-05-09 03:14,Wrabel,11 Blocks,0
2021-05-09 03:14,Summer Walker,Something Real (with London On Da Track & Chris Brown),160
2021-05-09 03:14,Tiagz,They Call Me Tiago (Her Name Is Margo),298
2021-05-09 03:14,Betty Who,Human Touch,266
2021-05-09 03:14,Billie Eilish,lovely (with Khalid),896
2021-05-09 03:14,G-Eazy,Hate The Way (feat. blackbear),5258
2021-05-09 03:14,Years & Years,"Meteorite - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",4309
2021-05-09 03:14,Camila Cabello,I Have Questions,863
2021-05-09 03:44,KAI,Mmmh,1717
2021-05-09 03:44,Meghan Trainor,Better (feat. Yo Gotti),607
2021-05-09 03:44,Joji,YEAH RIGHT,1536
2021-05-09 03:44,5 Seconds of Summer,Lonely Heart,831
2021-05-09 03:44,Crowded House,Don't Dream It's Over,896
2021-05-09 03:45,Avenue Beat,i don’t really like your boyfriend,76128
2021-05-09 03:49,SUHO,Dinner,191
2021-05-09 03:49,Chase Atlantic,I NEVER EXISTED,778
2021-05-09 03:49,EXO,Bad Dream,800
2021-05-09 03:49,Ellie Goulding,Sixteen,1162
2021-05-09 03:49,Kiiara,Feels - Jai Wolf Remix,0
2021-05-09 03:49,Hailee Steinfeld,Most Girls,0
2021-05-09 03:49,EXID,Velvet [LE Solo],1877
2021-05-09 03:49,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0
2021-05-09 03:49,Dua Lipa,Lost In Your Light (feat. Miguel),1077
2021-05-09 03:49,A.R. Rahman,Barso Re,405
2021-05-09 03:49,Pop Smoke,Dior,1973
2021-05-09 03:49,Jack & Jack,Closure,1973
2021-05-09 03:49,Beyoncé,Partition,2207
2021-05-09 03:49,Russ,Pull The Trigger,18728
2021-05-09 03:49,Tommy Genesis,100 Bad - Charli XCX Remix,960
2021-05-09 03:49,fun.,We Are Young (feat. Janelle Monáe),810
2021-05-09 03:49,Jay Park,Afternoon,1866
2021-05-09 03:49,Kygo,Not Ok,170
2021-05-09 03:49,Avenue Beat,F2020,211933
2021-05-09 04:24,Rita Ora,Your Song,0
2021-05-09 04:24,Bridgit Mendler,Temperamental Love,0
2021-05-09 04:24,Jaden,Bad Connection,4992
